congress_id,session_id,vote,vote_url,result,question_description,reference_issue,reference_issue_url,issue,issue_url,date
105,2,263 (99-1),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00263,Agreed to,"On Cloture on the Motion to Proceed: Cloture Motion RE: Motion to Proceed To Consideration of S.1301; A bill to amend title 11, United States Code, to provide for consumer bankruptcy protection, and for other purposes.","",,S. 1301,http://hdl.loc.gov/loc.uscongress/legislation.105s1301,Sep 09
105,2,258 (50-43),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00258,Agreed to,On the Motion to Table S.Amdt. 3527: motion to table Dodd amdt no.; To establish a procedure for the declassification of information pertaining to Guatemala and Honduras.,S.Amdt. 3527,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3527,S. 2334,http://hdl.loc.gov/loc.uscongress/legislation.105s2334,Sep 02
105,2,256 (74-19),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00256,Agreed to,On the Motion to Table S.Amdt. 3522: motion to table Kyl amdt no 3522; To provide a substitute with respect to certain conditions for IMF appropriations.,S.Amdt. 3522,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3522,S. 2334,http://hdl.loc.gov/loc.uscongress/legislation.105s2334,Sep 02
105,2,255 (78-15),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00255,Agreed to,On the Conference Report: H.R. 629 Conference Report; A bill to grant the consent of the Congress to the Texas Low-Level Radioactive Waste Disposal Compact.,"",,H.R. 629,http://hdl.loc.gov/loc.uscongress/legislation.105hr629,Sep 02
105,2,254 (49-44),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00254,Agreed to,On the Amendment S.Amdt. 3506: Specter Amdt no. 3506; To provide funding for the Comprehensive Test Ban Treaty Preparatory Commission.,S.Amdt. 3506,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3506,S. 2334,http://hdl.loc.gov/loc.uscongress/legislation.105s2334,Sep 01
105,2,253 (87-3),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00253,Agreed to,"On the Conference Report: H.R.4059 Conference Report; A bill making appropriations for military construction, family housing, and base realignment and closure for the Department of Defense for the fiscal year ending September 30, 1999, and for other purposes.","",,H.R. 4059,http://hdl.loc.gov/loc.uscongress/legislation.105hr4059,Sep 01
105,2,251 (84-15),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00251,Agreed to,"On the Motion to Table S.Amdt. 3465: Motion to Table Durbin Amdt. No. 3465; To prohibit the availability of funds for offensive military operations except in accordance with Article I, Section 8 of the Constitution.",S.Amdt. 3465,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3465,S. 2132,http://hdl.loc.gov/loc.uscongress/legislation.105s2132,Jul 30
105,2,250 (99-0),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00250,Agreed to,On the Amendment S.Amdt. 3419: Hutchinson Amdt no. 3419; Relating to human rights in the People's Republic of China.,S.Amdt. 3419,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3419,S. 2132,http://hdl.loc.gov/loc.uscongress/legislation.105s2132,Jul 30
105,2,249 (68-31),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00249,Agreed to,On the Motion to Table S.Amdt. 3413: motion to table Hutchison Amdt no. 3413; To condition the use of appropriated funds for the purpose of an orderly and honorable reduction of U.S. ground forces in the Republic of Bosnia and Herzegovina.,S.Amdt. 3413,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3413,S. 2132,http://hdl.loc.gov/loc.uscongress/legislation.105s2132,Jul 30
105,2,247 (80-19),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00247,Agreed to,On the Motion to Table S.Amdt. 3399: motion to table Feingold Amdt no. 3397; No Statement of Purpose on File.,S.Amdt. 3399,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3399,S. 2132,http://hdl.loc.gov/loc.uscongress/legislation.105s2132,Jul 30
105,2,243 (57-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00243,Agreed to,On the Motion to Table S.Amdt. 3365: Motion to Table Amdt. No. 3365; To provide for marriage tax penalty relief.,S.Amdt. 3365,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3365,S. 2312,http://hdl.loc.gov/loc.uscongress/legislation.105s2312,Jul 29
105,2,240 (54-44),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00240,Agreed to,On the Motion to Table S.Amdt. 3351: Motion to Table Feinstein Amdt. No. 3351; To ban the importation of large capacity ammunition feeding devices.,S.Amdt. 3351,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3351,S. 2312,http://hdl.loc.gov/loc.uscongress/legislation.105s2312,Jul 28
105,2,238 (59-39),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00238,Agreed to,On the Motion to Table S.Amdt. 3338: motion to table Shelby Amdt no 3338; To amend the bill with respect to exempting certain financial institutions from the Communtiy Reinvestment Act of 1977.,S.Amdt. 3338,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3338,H.R. 1151,http://hdl.loc.gov/loc.uscongress/legislation.105hr1151,Jul 28
105,2,237 (53-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00237,Agreed to,"On the Motion to Table S.Amdt. 3337: Motion to Table Hagel Amdt. No. 3337; To amend the bill with respect to limits on member business loans, the definition of a member business loan, and experience requirements for member business lending.",S.Amdt. 3337,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3337,H.R. 1151,http://hdl.loc.gov/loc.uscongress/legislation.105hr1151,Jul 27
105,2,233 (68-31),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00233,Agreed to,"On the Amendment S.Amdt. 3258: Smith Amdt. No. 3258 as amended.; To establish a system of registries of temporary agricultural workers to provide for a sufficient supply of such workers and to amend the Immigration and Nationality Act to streamline procedures for the admission and extension of stay of nonimmigrant agricultural workers, and for other purposes.",S.Amdt. 3258,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3258,S. 2260,http://hdl.loc.gov/loc.uscongress/legislation.105s2260,Jul 23
105,2,232 (98-2),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00232,Agreed to,On the Amendment S.Amdt. 3280: Lieberman Amdt. No. 3280; To express the sense of the Senate regarding the impact of Japan's recession on the economies of East and Southeast Asia and the United States.,S.Amdt. 3280,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3280,S. 2260,http://hdl.loc.gov/loc.uscongress/legislation.105s2260,Jul 23
105,2,230 (53-47),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00230,Agreed to,On the Amendment S.Amdt. 3276: Nickles Amdt no 3272; To condition the availability of funds for United States diplomatic and consular posts in Vietnam.,S.Amdt. 3276,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3276,S. 2260,http://hdl.loc.gov/loc.uscongress/legislation.105s2260,Jul 23
105,2,229 (90-10),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00229,Agreed to,On the Amendment S.Amdt. 3266: Kyl Amdt. No. 3266; To prohibit Internet gambling.,S.Amdt. 3266,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3266,S. 2260,http://hdl.loc.gov/loc.uscongress/legislation.105s2260,Jul 23
105,2,227 (63-36),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00227,Agreed to,On the Motion to Table S.Amdt. 3264: motion to table Feingold Amdt no. 3264; To require a report from the Federal Communications Commission with respect to cable television rates.,S.Amdt. 3264,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3264,S. 2260,http://hdl.loc.gov/loc.uscongress/legislation.105s2260,Jul 22
105,2,226 (51-49),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00226,Agreed to,"On the Motion to Table the Motion to Reconsider S.Amdt. 3263: Motion to table the motion to reconsider Bumpers Amdt. No. 3263; To make it illegal, in most cases, to tape a phone conversation without the consent of all parties.",S.Amdt. 3263,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3263,S. 2260,http://hdl.loc.gov/loc.uscongress/legislation.105s2260,Jul 22
105,2,224 (69-31),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00224,Agreed to,On the Motion to Table S.Amdt. 3260: motion to table Durbin Amdt No 3260; To prevent children from injuring themselves and others with firearms.,S.Amdt. 3260,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3260,S. 2260,http://hdl.loc.gov/loc.uscongress/legislation.105s2260,Jul 22
105,2,221 (55-45),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00221,Agreed to,On the Amendment S.Amdt. 3255: Gregg Amdt no 3255; No Statement of Purpose on File.,S.Amdt. 3255,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3255,S. 2260,http://hdl.loc.gov/loc.uscongress/legislation.105s2260,Jul 22
105,2,220 (64-36),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00220,Agreed to,On the Motion to Table S.Amdt. 3245: motion to table Sessions Amdt No 3245; To increase funding for Juvenile Accountability Incentive Block Grants.,S.Amdt. 3245,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3245,S. 2260,http://hdl.loc.gov/loc.uscongress/legislation.105s2260,Jul 22
105,2,219 (56-44),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=105&session=2&vote=00219,Agreed to,"On the Amendment S.Amdt. 3244: Graham Amdt No 3244; To amend section 40102 of title 49, United States Code, to modify the definition of the term ""public aircraft"".",S.Amdt. 3244,http://hdl.loc.gov/loc.uscongress/legislation.105samdt3244,S. 2260,http://hdl.loc.gov/loc.uscongress/legislation.105s2260,Jul 22
